구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2022023702,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,65세 이상,경상,승용,여,41-50세,상해없음
2022023786,2022년 2월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,보행자,남,65세 이상,중상
2022023899,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,기타불명,보행자,남,13-20세,경상
2022024198,2022년 2월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,부상신고,승용,남,51-60세,상해없음
2022024199,2022년 2월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,51-60세,상해없음,이륜,남,41-50세,중상
2022024292,2022년 2월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,21-30세,경상
2022024401,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,여,51-60세,경상
2022024727,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,이륜,남,13-20세,경상
2022024869,2022년 2월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,65세 이상,기타불명,승용,남,51-60세,부상신고
2022025025,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,기타 - 기타,승용,여,65세 이상,상해없음,승용,남,51-60세,경상
2022025234,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,기타 - 기타,승용,여,21-30세,상해없음,이륜,남,31-40세,경상
2022025257,2022년 2월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,상해없음,개인형이동수단(PM),남,51-60세,중상
2022025454,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,경상,,,,
2022025484,2022년 2월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,자전거,남,65세 이상,중상
2022025516,2022년 2월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,51-60세,경상
2022025743,2022년 2월,야간,경상남도 양산시,사망사고,1,0,0,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,사망,,,,
2022025896,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,화물,남,31-40세,경상
2022025975,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,화물,남,51-60세,경상
2022026180,2022년 2월,야간,경상남도 양산시,중상사고,0,1,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,21-30세,경상
2022026290,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,상해없음,승용,남,41-50세,경상
2022026413,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,이륜,남,31-40세,경상
2022026620,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,여,51-60세,경상
2022026833,2022년 2월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,13-20세,부상신고
2022026867,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,경상,승용,여,41-50세,부상신고
2022026894,2022년 2월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,20세 이하,상해없음,보행자,남,31-40세,중상
2022026908,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,61-64세,상해없음,승용,남,41-50세,경상
2022026933,2022년 2월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,기타불명,화물,남,51-60세,상해없음
2022027144,2022년 2월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,보행자,여,65세 이상,중상
2022027171,2022년 2월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,화물,남,65세 이상,부상신고
2022027210,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,41-50세,상해없음,개인형이동수단(PM),남,31-40세,경상
2022027465,2022년 2월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,41-50세,상해없음,자전거,남,51-60세,중상
2022027494,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,기타,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,21-30세,경상
2022027622,2022년 2월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,경상,승용,여,41-50세,상해없음
2022027883,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,65세 이상,경상
2022027911,2022년 2월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,41-50세,중상
2022027912,2022년 2월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,건설기계,남,41-50세,상해없음,승용,여,31-40세,경상
2022028008,2022년 2월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,41-50세,경상,화물,남,31-40세,경상
2022028310,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승합,남,31-40세,상해없음,승용,남,51-60세,중상
2022028405,2022년 3월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,41-50세,상해없음,승용,남,51-60세,경상
2022028442,2022년 3월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,51-60세,상해없음,승용,남,21-30세,경상
2022028475,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,기타불명,이륜,남,21-30세,경상
2022028777,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,21-30세,상해없음,자전거,남,21-30세,중상
2022028899,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,31-40세,상해없음,보행자,남,12세 이하,중상
2022029076,2022년 3월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,자전거,남,13-20세,경상
2022029171,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,51-60세,상해없음,보행자,남,61-64세,중상
2022029483,2022년 3월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,승합,남,51-60세,경상
2022029518,2022년 3월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,61-64세,상해없음
2022030256,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,기타불명,승용,남,21-30세,경상
2022030798,2022년 3월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,상해없음,자전거,여,51-60세,중상
2022030837,2022년 3월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,보행자,여,65세 이상,중상
2022030964,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승합,남,51-60세,상해없음,승용,여,31-40세,경상
2022031117,2022년 3월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,화물,남,51-60세,중상
2022031196,2022년 3월,야간,경상남도 양산시,중상사고,0,3,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,중상,승용,남,51-60세,중상
2022032073,2022년 3월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,51-60세,경상
2022032309,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,중상
2022032483,2022년 3월,야간,경상남도 양산시,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,41-50세,중상
2022032524,2022년 3월,야간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,보행자,남,41-50세,경상
2022032635,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,31-40세,경상
2022032636,2022년 3월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2022032711,2022년 3월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,부상신고,승용,남,41-50세,상해없음
2022032819,2022년 3월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,65세 이상,중상
2022032854,2022년 3월,주간,경상남도 양산시,경상사고,0,0,2,3,차대차 - 충돌,교차로운행방법위반,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승합,여,41-50세,경상
2022033045,2022년 3월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,보행자,남,51-60세,중상
2022033255,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,여,61-64세,경상
2022033256,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승합,남,61-64세,기타불명,이륜,남,31-40세,경상
2022033337,2022년 3월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,남,31-40세,경상
2022033823,2022년 3월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,신호위반,젖음/습기,비,단일로 - 기타,승용,남,51-60세,경상,승용,남,41-50세,경상
2022034032,2022년 3월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,기타,젖음/습기,비,교차로 - 교차로안,승용,남,41-50세,상해없음,이륜,남,31-40세,부상신고
2022034075,2022년 3월,주간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,여,31-40세,중상
2022034146,2022년 3월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,61-64세,경상
2022034396,2022년 3월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,원동기,남,21-30세,경상
2022034654,2022년 3월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,이륜,남,51-60세,경상
